,"(TS, TS, TS, TS)","(TS, TS, EF, EF)","(EF, EF, EF, EF)"
848,-20.00933747,-19.76955802,21.23044198
849,0.708622373,-1.491653325,-16.37038512
850,21.10073707,-40.36595369,-15.12432616
851,-2.769558023,-10.41126735,17.99204102
852,39.38071896,19.37770332,6.978788948
853,45.57201169,21.43528127,-36.49461263
854,3.571645279,45.33978489,-17.12393588
855,8.2518443,-23.96902964,172.4893617
856,2.542487809,-2.097745133,7.711195521
857,-0.058993327,23.4125319,-0.250052673
858,7.225950226,22.44818403,-25.86930772
859,24.0530359,21.54909562,9.421871714
860,-3.568733684,30.07609698,12.05064981
861,-8.413284294,2.37339589,0.129757683
862,14.91854273,8.593691787,-11.00024453
863,34.03713352,-6.537925618,21.91501458
864,-5.58468375,21.05209839,-6.587652062
865,-2.177819349,8.966342584,-2.604684514
866,28.00963394,10.24572661,9.263247508
867,9.569399191,17.80390248,-15.50472334
868,-13.63562792,8.084901167,-21.12993485
869,92.40156461,39.80057763,26.68657391
870,41.82535833,35.50409797,-4.238893741
871,-1.360164935,-18.1599426,-10.82679455
872,-53.77415274,24.62085763,-14.40700133
873,-22.21485656,-11.64687552,24.97657439
874,1.037905337,23.04081615,22.1318763
875,69.71231714,2.75516442,-50.78127902
876,13.07379286,15.18183951,-11.14230044
877,3.269983384,6.83779679,-22.36066773
878,32.11669525,-19.29725265,0.037634262
879,23.5780706,-7.104475122,32.71640898
880,-11.02371321,-4.034439812,17.30978186
881,-28.78724276,-11.24945706,19.59988531
882,-3.582952122,-3.658038337,-18.17437084
883,-0.238730453,17.97628679,111.3848681
884,1.868700569,22.03602306,-37.43608985
885,6.689236069,3.139110634,23.32759306
886,-42.10220841,30.44203797,40.14086019
887,29.40698475,13.33316096,-8.062818469
888,-10.26690072,63.19612362,-1.954193591
889,-20.24094342,-5.639216728,9.755128221
890,-44.42502512,-45.97644224,7.297782409
891,44.04811857,-1.632328774,47.80845408
892,-38.40009752,46.64041622,23.72144369
893,7.525244906,-18.57807044,-43.51947367
894,1.375160517,-18.42500811,33.37491962
895,-9.569044971,-13.55199895,-15.88142099
896,45.81836862,-6.343329778,38.9743472
897,13.89635791,6.004156839,-17.45112871
898,-15.37631927,9.771168521,5.670682334
899,16.60277076,8.608490565,5.758749345
900,-19.7356663,-13.90782764,6.565616043
901,47.79740446,55.15346897,27.70872514
902,-1.778706636,21.65784533,-5.803301113
903,37.40071655,26.48587743,6.656199193
904,53.22297425,6.563283974,37.05281938
905,58.58535709,50.77374127,-9.742647522
906,14.00478494,-2.763654873,0.491920487
907,25.6123073,-5.584999576,-35.48634614
908,5.867470473,4.869606337,-1.828898559
909,5.855474188,33.46196837,38.60956667
910,94.1700957,-32.9690335,-16.05091905
911,-2.063051902,22.42524599,0.629063267
912,21.57149081,4.904673218,2.2546053
913,14.8356524,4.183876603,-0.186875476
914,-32.89523622,17.48819521,0.521694569
915,2.138263132,12.85487697,236.0549675
916,13.87908633,-6.48561674,0.843765495
917,15.65554708,26.22020233,55.12609312
918,22.65826465,62.16055947,-2.234207189
919,33.23376546,-1.766971277,-17.36903415
920,12.35469165,16.64589852,-14.42003615
921,22.86651458,44.00126654,39.05516733
922,-24.90080291,-9.790911791,-15.60959604
923,-13.04051442,18.81033381,39.71202923
924,-15.51157341,3.940011335,24.79048321
925,18.18636996,-26.58783766,78.54112421
926,40.6001227,24.38573493,2.363432636
927,-1.146560955,53.56234698,-3.387318875
928,-25.48230289,18.8811116,7.622199663
929,-4.505306138,5.541082896,2.075874672
930,11.53783635,-27.92396255,-0.430703924
931,58.14722242,25.56252394,-12.01855615
932,-2.27336555,19.28701369,19.03484303
933,42.26833439,-6.105251777,-27.22732429
934,-7.865220076,-11.3807923,-25.15415065
935,14.55219686,17.97669732,-8.366134934
936,-14.97777932,24.2460628,-10.61442855
937,-6.803393518,15.19660648,6.763501385
938,-0.460340744,32.28093997,2.693747063
939,16.05152961,-13.18872954,-7.431487505
940,-5.049666937,9.130298762,31.3751914
941,-10.8830943,7.659934814,12.85503677
942,22.80980804,16.82335793,44.38433244
943,-41.0849115,-0.211074635,-24.89382143
944,-5.298460106,12.65653007,-5.899432287
945,-14.21330135,34.91200633,-23.68896585
946,46.23492026,31.81439949,46.49163591
947,12.08232383,16.22587539,-27.95782509
948,-12.14364499,41.05052149,202.5578134
949,-27.85506589,39.62891072,-16.88711266
950,30.34401503,-12.23592386,13.46529177
951,-15.22934012,23.79226757,-8.55958278
952,34.88847034,76.68518045,25.53271304
953,21.19097107,-24.85469935,5.227507404
954,-30.37339596,-30.32718171,-41.85028884
955,-20.61740446,46.42636825,0.184005492
956,21.04124136,52.45349017,65.80647007
957,35.08036049,13.21268257,-11.1706244
958,26.92402031,-24.42928878,48.10051026
959,27.98230165,-23.84055003,23.5710404
960,-12.09264566,19.8313337,37.70158241
961,28.19437667,88.69381532,-15.86942923
962,8.383705602,290.4325877,29.09041315
963,26.82750038,57.13047232,-24.59542027
964,-16.23120581,28.92691687,-7.519598846
965,-24.5891154,-15.98100498,-9.589115399
966,-32.22805485,-18.32067342,10.19633003
967,-1.001084197,34.19777672,5.501965589
968,-11.77697068,-20.03333578,-30.29384499
969,-7.601442941,-12.75195818,-6.092679785
970,-0.748348211,-12.15504592,9.098290677
971,-28.29518565,20.1974172,-12.1158279
972,-15.94463167,-2.027320166,-28.34485764
973,13.1286548,0.642935866,6.78232882
974,10.64330535,-39.20430554,18.04459213
975,18.01018547,-2.601213195,12.97229656
976,0.986356427,17.07475879,42.38713021
977,51.85078975,4.715223064,18.40285165
978,33.62506447,16.74032444,-20.95123538
979,9.283006405,24.85078975,15.40285165
980,2.847584205,-9.837292851,48.30416891
981,35.10349904,28.43490434,-18.55931155
982,14.30960273,20.97072885,-5.559172806
983,61.36035833,46.9673071,36.57425587
984,4.110005293,2.120154661,-12.08011692
985,24.44552152,-12.61109237,-2.667706259
986,-17.26008976,36.99752227,-4.092464154
987,16.7287165,-5.12551382,-8.552628981
988,23.95302808,-22.79997044,-32.61131458
989,-11.40651303,-2.855540677,-47.29603408
990,29.7074177,0.176990964,-8.514328912
991,38.2600001,5.105701624,42.98901041
992,7.515168879,33.96146995,-6.400105315
993,-15.01821291,-6.274377787,-4.933487105
994,18.27593641,19.5185471,-1.425091895
995,-12.59458413,35.56746638,-19.68152431
996,40.18738357,8.259226246,-26.08723927
997,10.31484586,6.458531203,18.86061633
998,-14.22509488,10.15729197,52.06575103
999,-20.73021744,31.10826397,20.55221812
1000,-5.59465885,45.30543642,21.91875705
1001,14.92257,46.22416067,41.41234425
1002,-4.014576106,9.978033886,5.058865693
1003,8.297815147,37.69191696,63.31817716
1004,48.27396946,48.7346215,19.21498853
1005,-22.80160258,-15.65380918,9.630259685
1006,1.633534763,-11.74006581,-13.65301434
1007,16.72058623,45.85826308,40.49585792
1008,-3.193233355,-20.42601262,-20.1914103
1009,-10.76474368,9.386998949,19.23404095
1010,6.371904784,27.47130478,-19.98727855
1011,-17.61050707,30.10222007,27.35939884
1012,18.87851418,2.938461433,-25.72674449
1013,-22.6749325,17.60937548,-13.10303516
1014,40.55952142,-33.17273566,6.597156376
1015,49.80697998,21.02791549,28.80697998
1016,64.83634044,45.2709515,22.92221053
1017,26.6272637,16.58394196,-12.25661167
1018,16.37931432,10.21772663,8.895473088
1019,11.10251828,17.98951157,-16.34950856
1020,-26.85191393,4.342995767,126.6819122
1021,37.28366023,45.94407013,-44.82953647
1022,4.241189756,-12.49624836,0.927724865
1023,54.63525327,21.76063758,6.335688575
1024,19.16842507,13.87595514,-0.038886675
1025,2.887995842,16.66864339,-27.09952682
1026,20.01014941,25.91251388,22.77831962
1027,31.08326689,4.741760875,-20.59974514
1028,12.38895901,27.21223609,94.42846909
1029,34.01812207,51.73099972,118.8992019
1030,13.00279425,4.606891916,-1.49868204
1031,11.48946639,22.65273282,17.43766122
1032,12.81798332,-12.43308268,-23.65780106
1033,6.329772033,1.197387996,41.83837848
1034,33.25587467,-27.37430269,18.09086661
1035,-31.67097487,13.63743218,-15.34939401
1036,12.5905477,19.54747619,-24.89923808
1037,46.32170415,50.84405865,-29.03997622
1038,14.70421065,16.85775485,11.23176945
1039,18.37434122,2.076985695,-15.49056246
1040,-3.098424718,-63.11840423,-19.43949432
1041,14.7208864,34.75766856,10.29643544
1042,23.82760495,13.53387995,27.4610136
1043,47.65702819,-20.79288207,-32.77502925
1044,-33.16728174,-8.268821731,-34.85190313
1045,45.70403558,35.55629495,-32.60722989
1046,-44.35363832,-22.23531493,-15.83768857
1047,30.28535931,6.999819296,21.77017233
1048,-16.19857037,2.237279637,24.733952
1049,3.801429634,-4.762720363,-25.27821247
1050,24.2925928,-28.05145063,-5.131092735
1051,4.329086213,24.94854937,-9.241719053
1052,8.855895574,-7.950577783,7.700635971
1053,-0.935941442,8.308181021,2.497150405
1054,47.95239629,-21.83067803,-21.88380699
1055,46.15276133,18.2535705,41.99750173
1056,-16.84699207,13.43525596,14.33899144
1057,-10.55690614,-11.14649328,9.104350706
1058,14.78032284,-16.23524172,0.045923222
1059,10.29204197,-8.175638036,-7.175638036
1060,5.910393593,35.63794691,23.09217169
1061,-28.18027499,76.3650593,37.81928408
1062,24.1154819,16.65520847,-8.026070832
1063,-14.54471305,19.18350167,-8.725609282
1064,4.197964932,-17.62245676,63.80514806
1065,22.87697939,18.62669746,-15.37330254
1066,-14.56584343,-14.50096332,13.85457534
1067,-26.87386639,-8.658372423,10.4123312
1068,20.63065222,16.28228378,-1.314107793
1069,-5.671615643,9.308066096,30.97811914
1070,-41.03263622,-0.24082568,-23.49148463
1071,19.29130485,12.84786274,-19.11230358
1072,-8.253920962,53.20742644,-4.377112523
1073,-4.651783209,20.65808507,29.97329772
1074,9.768384974,-11.48212134,-16.70676692
1075,20.49678524,-12.77053884,-33.57251108
1076,20.55072785,-25.56662139,-49.89108708
1077,-11.03679486,9.571613603,24.11695863
1078,12.54457786,-23.9434073,37.54457786
1079,-19.50068739,3.429294709,31.01114545
1080,-16.57150717,21.74061403,0.770339857
1081,-6.274465231,-8.692719202,1.619402001
1082,29.33700717,2.324614899,22.05397897
1083,9.400258757,-8.372429042,13.89177797
1084,-10.46626826,39.00877024,-27.82235257
1085,5.568998615,12.24377753,40.17137184
1086,27.52671106,11.17413709,-27.91595613
1087,0.152873564,-10.54632325,-8.479949607
1088,36.46587584,61.09110715,-13.51530872
1089,-18.49703886,69.90681739,-43.53482787
1090,7.026559031,64.35624674,-7.586696997
1091,-24.50157589,-26.81186532,-17.12720749
1092,66.13596855,40.69674098,6.23351683
1093,-5.070292857,12.46933109,4.423293487
1094,26.98603866,8.143252699,3.0265499
1095,7.915367059,32.89619059,-22.15175059
1096,42.65018425,21.46478955,-23.43689897
1097,-19.21499101,33.99568867,25.65018425
1098,32.64540148,29.19148512,-25.0850167
1099,-16.63377831,31.87183583,54.98420402
1100,-23.1669713,-5.848113811,3.566743375
1101,20.03133054,23.91997502,7.693513659
1102,26.26240053,17.6357107,7.449924065
1103,32.33997132,-13.85900607,-20.65321128
1104,-2.477859833,-3.357751316,-3.767205449
1105,-6.764608804,1.162486908,81.71817451
1106,5.148617865,-20.22167944,16.95501495
1107,4.621009113,28.09980393,14.01841022
1108,-33.59650776,-16.90122906,22.91207585
1109,-22.97418667,7.382036297,15.1953412
1110,-8.66857497,39.37542692,-19.8218862
1111,24.3098857,-14.45540205,14.49564001
1112,33.24400045,23.60441762,11.39179404
1113,15.76863272,-12.93578011,-35.72401257
1114,12.79719552,16.84646005,-11.38344108
1115,-5.896224636,6.073911111,-7.52314771
1116,-25.58557537,28.56899688,23.18737232
1117,-38.60941999,25.18354671,-17.67312255
1118,-6.38658176,30.06267356,-18.68611412
1119,22.96665022,-33.58458554,22.7169721
1120,45.35371276,27.61401527,-4.178869433
1121,-16.56351212,20.98104722,17.23536116
1122,-9.853364885,82.06877576,99.29018224
1123,9.037966797,8.46764571,78.60993733
1124,-15.51589355,14.84031624,5.576424646
1125,83.46654058,-23.07690866,-2.167483537
1126,28.99723247,12.67177163,14.90794635
1127,-0.666889413,-7.684640956,-4.16714897
1128,5.409466008,37.13106884,-25.05452927
1129,-22.43509546,40.08798553,33.29439545
1130,6.35942995,1.096847434,64.64991055
1131,-17.77824016,-15.3036303,-31.32218594
1132,29.21263192,12.91787127,-23.46666567
1133,39.54940228,-10.50304157,23.34497266
1134,22.04644479,-20.07983714,73.79729941
1135,14.66598637,-4.642892946,-22.98536707
1136,6.935395918,-28.09215907,-19.60249219
1137,36.10100876,-1.91965748,-9.526433066
1138,31.19255403,-1.698966204,-0.128301514
1139,-1.834951914,-34.7827327,38.42147213
1140,11.95700382,50.5394639,-46.24182471
1141,23.45917218,30.04605272,-14.693056
1142,0.98305134,38.17153893,35.35475936
1143,20.44696997,40.99656876,31.30957027
1144,-42.93610973,18.33555724,109.9332246
1145,12.52259438,33.62470168,2.726808987
1146,-21.67981599,41.1328023,-0.506171054
1147,36.08325464,-23.32152614,-52.9886908
1148,16.481905,0.734009996,12.07294566
1149,29.45202373,36.39564615,-12.56183667
1150,6.327846329,-3.145545338,-8.467674005
1151,11.97627941,-53.90174234,30.85430117
1152,-10.01224521,20.62183902,-10.85737398
1153,-15.82708732,24.61639344,17.33813382
1154,4.448243348,16.47839257,5.580265013
1155,1.862044917,-11.67500769,-0.581745408
1156,-2.550731571,39.72362426,0.255539731
1157,11.46805866,-0.567496263,65.18921763
1158,-19.32276469,15.74770757,52.49436049
1159,24.67177046,-28.56397697,6.621363245
1160,1.222643109,-11.78100284,-32.77735689
1161,34.40287528,28.22486913,-20.59712472
1162,27.13348331,-23.51084026,-28.64304389
1163,-33.6086199,-26.96785438,0.279724582
1164,36.71635042,20.75691893,9.193030419
1165,35.88769139,39.94828795,25.98948263
1166,10.92947295,-3.786547476,-43.44578577
1167,4.908054562,-33.09194544,23.90805456
1168,12.64446841,-25.80662034,-15.06612627
1169,-5.433948894,-30.54176965,0.557354951
1170,13.55717562,7.259178592,-35.88707203
1171,-0.761360967,33.23863903,1.882906984
1172,-27.75904124,27.80006599,41.72361835
1173,36.93516822,-19.14037415,-41.11549512
1174,33.27547387,40.28650052,21.29201384
1175,-20.61168949,-97.59708502,27.26148495
1176,17.26631812,16.40326026,-15.30215295
1177,2.391649052,16.56047198,6.119841775
1178,-5.978419729,64.46571569,10.86557163
1179,49.95285278,131.6530904,201.658266
1180,13.98675888,13.16586954,-37.63647262
1181,18.8235747,-5.176425296,31.42561196
1182,2.414885573,-25.27422739,13.52604761
1183,28.63734545,-16.59892164,9.661759506
1184,-11.00439929,-10.96401924,-9.254364359
1185,-26.36526805,27.33717549,-26.42401683
1186,29.21582731,-37.78027659,0.881195282
1187,-14.47105303,-52.07126377,-33.00469076
1188,17.01671045,-0.264634253,-1.769384051
1189,42.63305285,19.12917668,-36.72001216
1190,-13.33610903,1.773983884,14.68662893
1191,21.78906957,5.86956394,7.041954143
1192,42.00868731,-41.15767856,4.758236116
1193,23.92460199,13.40358065,25.0104921
1194,-30.36431621,4.569400681,6.863762072
1195,23.91402021,1.671285903,17.62895042
1196,46.76341016,51.54620371,27.81947583
1197,-26.44667212,15.76915116,-21.24883411
1198,2.329803601,-10.68036291,-16.67697407
1199,-3.362653863,-19.38863976,26.55019713
1200,35.37585859,23.39140069,43.29986309
1201,17.81707508,37.32868252,-3.79286801
1202,12.39143159,-17.69972012,-0.638952316
1203,23.08902848,-49.93104598,-10.1119629
1204,14.43950958,7.679228007,-17.6912796
1205,47.26240695,4.017130928,195.0634444
1206,37.15003175,-10.17878019,7.025652411
1207,-26.54678166,37.58400752,18.64662332
1208,16.11183206,-4.03864486,-5.35602372
1209,-19.85955283,-10.3219336,-10.78431438
1210,6.916277781,19.11314556,-23.70171421
1211,-12.55245408,-30.75421063,45.97238922
1212,22.08045631,10.90960348,-26.75876625
1213,32.62163223,-0.948415808,-10.08529064
1214,-12.02221257,26.54323893,-32.33699101
1215,-29.17977772,45.62795194,28.01249261
1216,31.03205145,-7.173720006,13.53142302
1217,31.09465631,-1.471929212,11.28300079
1218,-19.15193203,0.056955804,2.610306499
1219,36.73174628,12.33970018,49.79929671
1220,-29.30056662,5.903861846,29.50133129
1221,-34.13707262,0.87874335,3.070519047
1222,50.65911686,5.167024841,-64.63170988
1223,-19.86876233,-36.36085435,18.3514821
1224,10.11889815,-23.63515449,-23.66236621
1225,-26.71466412,-15.76261018,8.986255649
1226,-46.77795564,-29.72119063,65.74824985
1227,11.05782187,25.21776118,-13.79295201
1228,3.141988278,49.07747898,14.29569711
1229,6.481896303,21.3848876,-1.615112399
1230,31.03346811,0.913725773,21.72139093
1231,49.36587971,-4.228047579,9.866825263
1232,-22.54852301,13.49587681,4.451476985
1233,-36.09653456,-1.440038622,-12.22399553
1234,33.61215726,-37.64431116,18.34845839
1235,13.2827137,-14.22338887,33.1982082
1236,9.29455845,-10.09828417,-7.540828864
1237,7.159946903,-0.15402245,24.84597755
1238,-19.18059052,-19.87005424,26.70609016
1239,-0.955697981,-2.612287569,32.28780641
1240,7.745711208,4.422499304,3.564775284
1241,27.79989082,51.7569875,-7.783795844
1242,41.75534964,21.49138284,-6.02679093
1243,1.656969332,-20.65656634,-10.92141459
1244,47.53939003,1.023355847,-21.52474669
1245,14.38851826,36.04157808,32.9366208
1246,7.329475477,-22.46498607,-39.98102025
1247,15.01192584,35.83661341,-13.6223035
1248,24.89294395,2.211367863,19.23500626
1249,8.627457174,-6.100085081,8.326135437
1250,3.907089643,7.502371828,-17.50006382
1251,-20.07090406,4.312178238,24.43407847
1252,-5.368788564,29.45869205,-9.273344712
1253,53.5598986,45.82786184,59.18496612
1254,41.17620615,22.70104618,-5.110452244
1255,20.33965729,67.67893336,7.16137521
1256,-8.946535551,-10.29253364,19.75224297
1257,-32.82644535,38.76733892,11.74225667
1258,21.17014757,-7.154525224,-25.73028871
1259,17.84041567,-25.71811453,-36.03980208
1260,1.514032094,42.61227402,5.519033146
1261,-8.609157253,-3.218767669,-16.33889786
1262,38.63351081,-44.67073943,-27.65914786
1263,-10.86004147,-13.33487622,20.4900687
1264,4.75387327,-4.570515611,17.78771354
1265,-27.56199662,-21.43364245,-52.81870496
1266,1.773797576,-19.7751799,8.420730002
1267,-24.49089206,39.874344,-37.35553098
1268,5.377592218,2.196270381,-20.32805912
1269,21.35506713,-5.699336166,16.52242515
1270,40.64172057,-33.39242694,-24.94304955
1271,-19.68284839,-15.00741736,3.317151606
1272,16.64282407,15.14785669,-25.2003844
1273,44.82607187,63.60329149,-8.981288461
1274,36.35912647,4.871422863,30.48125998
1275,0.71577201,15.87982731,-10.11010744
1276,-25.99707419,19.48686001,12.82334684
1277,31.81232259,35.28038914,-9.382277874
1278,9.075499183,19.0017755,14.96491365
1279,4.190351645,8.186881574,-21.42159757
1280,34.12240672,46.40009389,13.92345233
1281,14.08513237,51.51434261,-10.49888608
1282,-19.86843145,-31.61841282,9.081579729
1283,34.33750424,3.646058245,34.47319675
1284,-6.753415263,22.10887915,6.867894364
1285,-2.675953245,-0.552998241,0.119141767
1286,63.52083984,30.76201807,-12.94583347
1287,20.75369533,23.37787024,-29.61552906
1288,22.05847416,-3.303276643,4.355713734
1289,-32.58486546,9.389063528,4.49182308
1290,-49.27815963,3.269472657,48.79326484
1291,20.22732664,-10.66172517,16.245818
1292,5.415767464,-18.96235206,17.13937614
1293,4.036412724,8.853448368,-14.10764676
1294,-1.399971654,7.484865295,23.88601743
1295,-15.32591804,-11.86053733,-9.530533944
1296,9.611503056,21.42658386,12.46608117
1297,7.015452859,-7.327455564,17.44992323
1298,15.42658386,-8.494421528,28.92568621
1299,13.59970913,32.44284854,28.39298811
1300,-17.24266218,4.874506366,2.555343381
1301,-15.97801611,-18.56589252,-7.858813888
1302,-74.53761722,-15.74164534,-4.83053859
1303,15.9369618,15.52483821,50.08240564
1304,26.90496538,-6.31923332,-27.88019819
1305,-27.52118278,-32.52305523,-10.07278538
1306,52.13062267,42.85040844,-30.76453563
1307,25.34644229,-49.55777712,20.44903254
1308,23.94291173,-31.51625389,36.38713261
1309,-7.806094386,24.09231053,17.52259272
1310,-7.380793784,-29.18756679,17.6769731
1311,4.954186362,6.571212449,-48.66283973
1312,28.31935626,44.34889447,88.40016224
1313,3.743689739,0.380896873,0.461437483
1314,-27.57475427,-61.25693277,20.19047097
1315,4.975309221,5.515712213,-28.94128191
1316,17.59360285,27.29722342,14.9083657
1317,13.00793439,-0.248140128,-3.737486104
1318,10.47729767,12.32718532,-12.62202823
1319,25.29572797,-7.243407401,-1.977701431
1320,23.27367273,28.1000292,-14.79578468
1321,26.77851509,-31.01363086,21.98636914
1322,-71.78928715,-18.87610891,-20.59827927
1323,-28.05268488,10.12750708,11.43906177
1324,19.805751,32.94857085,-20.15221245
1325,-24.1148122,0.951711682,3.148560645
1326,30.76292841,-48.23707159,5.630690313
1327,40.26167296,-14.84299817,41.70354141
1328,-3.410880953,24.62857907,22.92864582
1329,-26.49705055,7.270402549,-19.44329236
1330,-20.30654042,-8.356779577,38.31653213
1331,61.6471594,40.81256512,-0.313380583
1332,-12.80395466,-0.773185934,-48.99164717
1333,-6.280134507,6.832248434,10.74379886
1334,8.965039174,11.84953609,62.50113389
1335,1.988943863,13.26095654,7.514275788
1336,-61.33709005,26.83290728,20.04055292
1337,48.09776494,59.00461915,-14.01499416
1338,55.98629566,2.125366656,37.02653657
1339,3.65036231,398.0054707,51.5292062
1340,-7.548086758,38.01346878,10.48944099
1341,14.84968193,25.96902266,36.73021085
1342,-11.11291383,72.84955878,15.34712999
1343,-20.69146628,-4.498903383,30.76039299
1344,-11.34016874,5.213976045,-8.261854679
1345,45.80957874,0.427817494,37.63842636
1346,26.44679788,41.92786067,-9.958516058
1347,48.04818002,-30.52568136,-60.76912385
1348,3.74048934,16.11193918,-9.06533979
1349,71.08688085,17.58434901,-32.28366053
1350,21.30984331,7.421340316,-35.24625249
1351,7.612822227,-15.84991154,-5.29673956
1352,-6.454159579,16.2987757,-27.73964545
1353,42.9215086,0.388958006,-5.961629049
1354,30.01328983,11.66270277,10.71446394
1355,6.985798549,26.99145751,-6.949225657
1356,-15.51889814,-41.74868114,68.32898162
1357,-18.5668677,52.29088474,38.84907692
1358,-41.60634239,7.752558773,42.74511775
1359,-0.210974914,113.1075558,-6.234714113
1360,18.17102508,4.228524145,2.113526015
1361,-1.548476228,19.92277424,-4.185227256
1362,45.24274612,16.00599964,1.005999636
1363,-3.75120056,37.46247458,25.8334147
1364,-1.375812567,24.5671108,54.51003417
1365,-8.113961669,-10.69466247,-15.86604242
1366,40.0501972,-32.9498028,6.567566638
1367,63.37244899,-27.12012669,1.180105099
1368,6.285445113,-49.77945737,21.38080267
1369,18.46292886,-8.252747363,5.983897633
1370,34.6351376,-11.05686068,43.29673794
1371,-3.758465771,35.98975889,22.53527213
1372,4.133031617,-4.910283236,2.459302408
1373,1.605221144,-5.887390208,128.6058858
1374,2.763445974,-59.52625931,-6.497382739
1375,-10.928844,111.9285946,-29.5076824
1376,16.20709093,-2.739474735,-14.45512288
1377,-1.54067338,7.723791422,6.095054682
1378,2.167015172,11.57159429,-10.11733668
1379,42.14898246,5.317248508,20.69931921
1380,12.0060531,21.8358088,-13.41955764
1381,-28.23080961,10.83654788,3.701832896
1382,6.2950364,5.088239366,13.85027848
1383,-15.18195585,33.51308486,-6.258195675
1384,16.99079655,17.73743706,12.57659351
1385,-43.1169255,43.06816779,12.8830745
1386,-24.6687032,-9.924750285,33.24146845
1387,29.01186573,46.68468326,-5.092162568
1388,-39.31580743,-3.730321016,22.84700634
1389,-2.171033797,-4.362338926,0.228961709
1390,36.91936311,6.225530475,-2.386011274
1391,40.04308054,26.10852539,-18.61018049
1392,-20.36715649,-5.471065387,-21.72387753
1393,37.6615159,-11.68276997,-47.22372214
1394,24.26487388,35.77049817,27.78174676
1395,-8.550345902,-30.7011919,1.846270116
1396,-60.7851364,10.93926071,24.2148636
1397,-4.785136399,-45.93473447,24.78966264
1398,5.040767044,15.35072407,-10.26918998
1399,-9.761543142,31.93926071,-10.63553833
1400,-7.542055041,-6.573838968,39.28607826
1401,28.25429433,-28.39549874,-16.79043666
1402,28.70632658,-45.79043666,24.59802773
1403,-16.24894243,-31.03881828,0.362593177
1404,10.21668292,25.35460275,11.73412597
1405,30.01769651,19.85735235,-24.04644115
1406,9.389974236,8.066520561,-10.82566155
1407,-11.60096553,11.39040056,5.32947351
1408,-20.05015375,18.297256,9.098567569
1409,79.86243766,43.1598803,194.5483393
1410,3.098567569,231.9581741,223.2062396
1411,-46.29529947,19.39534636,10.51284174
1412,-15.9342927,0.753965165,68.01688783
1413,-28.86856204,23.08213996,-29.80283137
1414,83.6558477,33.7051457,-27.68875977
1415,17.74231782,37.23386222,13.54512582
1416,-15.98814261,0.127797598,-14.05439416
1417,-43.10829257,-30.23872844,-55.7480435
1418,-18.84114385,-6.348391683,3.846228516
1419,22.55304487,-0.446955128,24.14762657
1420,28.41417894,20.12789679,6.306988762
1421,24.02203163,27.84293966,18.41152892
1422,-7.086483566,-21.26557553,-10.01590679
1423,21.73309945,-0.266900547,21.62590927
1424,11.02575711,40.26174078,49.52282651
1425,25.9691402,18.44760632,-14.17520578
1426,-52.9784245,-8.223493998,32.83002635
1427,63.35698349,-12.51210034,-13.46846161
1428,5.245455435,14.96091671,13.87299995
1429,-9.983459591,9.1762487,155.0165404
1430,-7.057181899,2.790015414,1.318042284
1431,17.76329528,7.986366301,-15.41661302
1432,-16.39127354,15.84919112,-41.04315317
1433,-19.36914223,65.41373262,-21.98917322
1434,39.13459054,15.20853874,-9.924632833
1435,22.44316254,10.99293424,23.79384746
1436,-3.974838206,-22.60761917,1.265753578
1437,29.12232841,36.24895566,-3.852346143
1438,48.7216117,-32.32903921,16.43036901
1439,25.25309085,818.1264636,-16.49365464
1440,-31.75842734,-7.602166189,15.92905036
1441,-17.42546698,28.33028335,-22.85040641
1442,17.84603475,31.76849803,-7.563051728
1443,4.854052458,41.93772151,21.23413303
1444,23.73440024,22.56607359,334.1417708
1445,13.74842216,25.57658463,60.20546278
1446,-0.888109684,-46.85623722,65.32702967
1447,-11.53850812,21.96049589,-13.14408583
1448,-16.04719385,-20.24401417,7.607062542
1449,74.23323552,18.49406265,-6.818402769
1450,7.237957778,-14.883087,23.23795778
1451,6.964160697,-0.035839303,3.701508691
1452,-2.965370827,-11.67789052,1.810719554
1453,28.5076764,9.361671884,42.44723577
1454,10.94418129,27.05144134,45.05144134
1455,44.16091143,68.16091143,14.0110639
1456,5.248546741,26.22689625,8.341053396
1457,4.987829145,9.658728752,56.03659665
1458,33.88048835,16.76436297,-18.17265378
1459,118.5432997,6.110884899,11.36314499
1460,22.60264815,-0.843838324,5.709675199
1461,-0.527445786,17.64413582,14.2098195
1462,6.475881917,22.78899281,21.47588192
1463,18.97616304,9.596394,-33.43065387
1464,-2.941705746,7.206895167,12.34076149
1465,5.567497696,11.80176375,2.916898087
1466,-24.44982468,4.174332905,2.450849249
1467,-8.818846481,22.18213825,3.977694879
1468,45.29820715,-11.34017308,-2.882602742
1469,-13.70246975,35.89589683,70.67150936
1470,1.190593805,14.69262507,-12.97539577
1471,28.29820715,42.56387636,147.2982071
1472,23.14879235,34.49562991,6.979947928
1473,39.09928002,33.6600331,294.9060867
1474,32.74902767,-0.905181135,34.06278437
1475,13.06560373,-17.95317225,2.820541372
1476,15.60960236,55.55738469,-18.8757704
1477,1.244707746,47.64860835,-39.16894435
1478,-14.76913299,25.94744455,-18.9515803
1479,35.95153379,-1.976745546,32.22520475
1480,-7.379958857,-11.09803893,7.279498509
1481,-5.117959884,-49.47576676,-14.02974132
1482,-2.772493657,-34.88276853,58.87462674
1483,-19.87239665,-54.24908486,274.6600733
