,EFEFEFEF,TSTSTSTS,TSTSEFEF,EGEDEFTS
,35.95704378,23.62815427,9.445401984,-34.61567147
,-17.80296571,-1.058984183,0.420448698,47.52299441
,36.17039956,-15.40680097,32.75369305,48.28085912
,-65.34152528,26.21008735,6.778646339,30.38877687
,-29.72131564,-22.46523778,19.31130535,13.95401524
,-3.470501046,-32.46839403,-4.840753159,-16.58700639
,23.25358826,5.642398601,-10.46204571,-13.79077097
,174.2828978,39.93280819,22.53795429,-0.083635592
,6.815553184,-24.22075858,22.27397133,24.10915122
,10.99113926,-4.344890399,10.15420755,37.31282078
,5.775396949,-3.754050918,-46.09686946,57.73201989
,-37.53397805,19.01259525,26.89873647,42.15014967
,-2.472960506,11.33658764,42.76716615,53.89135257
,-4.792329831,16.07952494,22.4013372,1.700053419
,-3.1443731,-0.772093477,-12.41587493,39.64101954
,49.38536076,-15.55855048,7.145180966,7.525437196
,-3.839745525,42.85736321,-10.39167711,70.83990517
,1.033231066,-44.44278904,-33.14373091,23.52736837
,23.5770748,31.20304974,-30.89957839,67.15944204
,20.30358635,11.13848501,56.83303885,22.62284772
,-2.581355928,-27.1151912,-14.97426008,36.97199689
,15.18694546,0.104224345,-15.76111329,16.8675503
,13.92839172,-37.2355775,32.5586069,10.17464015
,34.45726051,18.51791193,35.93049509,-26.55475617
,33.32789379,42.78688123,19.16655865,26.67417802
,37.90572797,10.58050896,29.65032553,7.611185727
,27.14180874,-5.207818487,32.16655865,16.60301967
,14.42734783,10.92701176,41.21043779,14.77653555
,-21.39070313,22.87620387,89.72852534,0.855742612
,-18.60707734,31.84545732,-2.029468514,3.855742612
,26.55235152,-30.37034266,14.98489558,28.42735788
,19.29527869,-40.52022022,14.79519159,-9.144257388
,-18.25221793,-8.905250718,-8.872700234,-16.84621877
,10.93263933,9.170596209,31.43230449,32.57278489
,2.730980587,3.984777544,12.87341763,23.86139954
,-50.06980417,-9.139931864,-2.610445735,29.12630222
,-26.48614757,3.288782207,9.270383634,21.50243933
,14.07417296,-5.096478709,-11.07580009,40.90329532
,-9.746320454,-12.48006124,-16.25060897,-50.14038548
,21.70523878,-18.12773594,12.53603098,-54.95611983
,-1.17200791,31.72912173,-22.77013336,15.38195296
,-1.246490028,34.043628,-0.374068503,-4.468696176
,-6.463632748,6.933532292,56.45826019,44.12671042
,0.276865519,64.26046268,18.22477587,27.15533593
,22.44796274,-3.191011661,15.24735698,74.21973724
,-0.220965736,34.99167852,24.44181417,-6.083006536
,-9.754267601,-6.416976383,-7.380396505,68.21201912
,21.16536957,28.31753524,4.955293449,1.802070445
,10.25170145,1.588757489,27.84420129,59.17570169
,4.916923677,3.121618469,36.95733772,-14.25340072
,4.533747619,-43.35264135,-16.33785216,45.23052655
,20.74856369,44.04952187,19.73020223,54.17649087
,-0.713502629,25.67125929,-17.34018734,-37.94451486
,-34.54283321,29.46628671,-18.09219414,46.82068658
,-7.150825563,-30.26153773,37.97724341,58.37399234
,5.110880054,14.46623051,11.44963083,12.59524929
,18.44221353,-15.63841805,5.866858982,16.76452535
,4.639118508,-6.812566012,-8.89100586,-6.338454033
,-11.25898702,36.96429072,9.991929315,28.11408948
,-43.189137,25.96589987,43.13939221,-5.616296084
,22.33999489,1.259635196,-19.48446388,10.37763926
,8.958938958,7.408403574,-52.44231281,17.91112572
,32.68240322,33.37540016,32.37012114,22.07370117
,9.568528403,20.75307728,-12.23367122,-11.70185685
,-66.36137511,-42.21072379,35.66095563,-24.97921094
,15.22412023,-16.32075811,-7.53267236,8.924661013
,17.74366504,0.029656596,12.18659039,4.527938807
,15.15499918,-14.67552718,25.30704929,2.482093451
,-20.90095973,-14.9091023,-30.4813029,-57.12517302
,19.0250694,26.46126007,-13.76554614,-6.219257212
,-10.2799125,-8.843120727,17.1228239,41.32523552
,25.25986772,10.70529183,-1.125204667,-45.61459877
,-32.61419751,6.062387415,6.088271898,22.96249786
,15.93196884,41.25798619,2.176080903,-33.2278296
,30.60826021,24.28040846,-14.48499505,22.72942336
,-3.444367785,11.17711936,-14.32255635,14.88789991
,48.14780557,-21.63825364,49.07353135,-16.4029037
,22.5526687,13.00127056,12.95436212,28.21283573
,-22.62628785,14.45088988,6.905540939,-17.31694662
,-28.11864335,-0.671275787,-11.55319742,63.61168724
,-17.48032505,13.05141606,15.57721057,42.17891712
,-2.521691851,43.51871117,8.870672327,15.96092424
,21.7970753,-10.43470628,-16.67325402,12.40966154
,-24.28261649,12.95539354,32.20151369,23.78230668
,6.425863004,20.13523858,-17.69674115,-20.0627068
,0.36487031,-9.946607058,-2.228058152,47.81190447
,-46.81503545,38.28346902,-65.16542415,44.06753328
,-5.102406108,7.392470455,0.240624847,1.923900157
,-15.52109285,22.00810846,11.71777079,15.25634563
,-6.528056163,-9.803959146,39.98046969,0.757332178
,-56.88226173,33.17238798,26.94369898,4.759305279
,20.68576981,39.04512733,0.279939288,29.0068389
,38.33416998,8.866046136,25.35916873,47.01103636
,10.94803584,-3.686332204,-20.36425752,11.63552218
,26.03592684,-7.613149338,18.64299144,17.75856245
,13.63890286,11.92823378,22.09933275,4.421930575
,-85.28322636,-13.71990335,-33.3910946,47.98887303
,-1.02735768,22.58880864,14.72241893,15.21989591
,-27.31489963,17.43230449,2.171807252,43.18672726
,-5.960190922,30.20782413,47.54921836,-10.99013654
,-39.4253511,-11.76651975,58.59012384,-7.882543031
,-41.81755889,30.89878604,37.41177311,-5.071913894
,32.53277451,39.79560816,8.486237524,-10.56670674
,39.86158232,51.79285046,-5.44147805,5.070704475
,6.99982008,42.60192444,5.680588356,-9.045875275
,-9.191956403,11.74996494,-26.8598659,57.51012886
,30.5875255,8.515355973,6.982736906,-17.91742676
,63.46400874,-4.563845278,4.416684145,-17.9127923
,-4.747966071,-14.89798064,40.98500605,21.3849743
,-2.372228273,-31.14105591,40.32924279,21.40118561
,46.85133321,14.7737558,5.699606345,-6.232822799
,6.634638003,31.43460188,5.779232373,24.53951194
,-31.56149033,11.49507892,-18.21525855,-12.88326895
,16.60261249,1.473460515,15.79088513,0.516346537
,-8.756359352,-28.50169647,-13.71372263,16.96750402
,-21.41277062,-5.262542411,-5.707578954,4.417524117
,35.21112052,12.23890602,15.29024329,2.268790316
,-5.658358448,-28.73300619,55.8048185,-57.50179841
,-9.267787228,17.11365224,35.00106534,2.257036408
,-19.69867795,10.6738764,18.21100253,-17.55238433
,-32.76964049,-9.971442279,9.528274937,6.253067388
,52.55860698,63.5223475,7.107922564,26.22570075
,8.15706787,24.67211323,-2.286989343,56.04048356
,2.884517726,14.53694666,6.028940183,-11.99325647
,39.68428069,-21.10797901,17.24740789,83.46451274
,8.685857595,-19.73164422,-29.75171773,14.0976216
,5.920600067,-6.444667336,32.11933245,-21.09181779
,3.43197779,21.21864434,1.505916213,7.754642826
,-2.471249598,-37.510804,10.37616708,46.85885038
,-10.87440231,35.9506877,-30.92568747,-20.77378882
,11.1598288,3.290731289,2.338392539,-12.38605681
,18.13692773,-7.468842987,8.118268903,18.91108755
,32.59908757,-16.61979763,-14.3905028,-7.0323245
,55.04013239,-44.82024314,-8.353595586,-60.88105583
,3.714529157,-21.0572203,-18.41951541,-12.2616127
,-13.27791938,-12.14360694,-42.32206013,22.79512271
,-14.81493374,55.08248923,22.64041762,24.23379223
,21.87301965,4.132768238,24.15537789,8.220457072
,73.36583467,2.092517498,-13.91265135,6.569490938
,14.74468697,38.72407684,-17.31539504,36.48804342
,-0.131168414,-0.415777601,29.43658739,5.810809518
,26.4040336,-9.145288224,5.48174363,-2.911481378
,-28.22225577,9.9704318,-18.34010659,15.94787706
,9.406243626,30.59346741,-29.68743405,33.26684727
,45.97992144,-0.765249917,-15.65407066,-1.467045744
,2.396455962,59.43080026,37.14690639,9.525309372
,-21.76895168,-6.678644566,0.792497678,-20.86139841
,9.239283764,-28.18239796,20.84416483,-22.87993634
,-3.271370346,11.51701522,26.75091794,12.45084571
,-3.993299623,48.70979624,10.56776472,6.873229705
,-18.85527627,21.8365505,28.05269376,1.574029318
,27.97737083,-56.55761145,-11.04389656,1.805604631
,11.29783406,30.78118858,-26.71004813,-20.91994213
,10.73366084,8.482666503,10.39313677,-10.84996464
,7.385638948,24.50244473,18.47763499,-4.032774341
,34.04630663,-0.225368253,10.86404997,-4.702395986
,-1.260397208,18.06966709,20.13536545,-13.61016111
,-16.11481969,5.959574449,-17.78121928,-24.30660815
,-2.326378075,-43.80452636,-1.020915277,-25.20183282
,0.873124013,5.851184239,12.05195018,28.81489951
,-17.76270948,61.23232108,38.16760553,-31.99967959
,72.9041169,55.36788428,79.66581731,6.243374699
,-16.26135068,-54.52535758,38.83794134,45.11359895
,12.9494762,8.516211879,10.84742353,-8.609079947
,74.89080437,37.56109086,5.648151678,26.45439769
,-27.27329929,14.78985361,-9.845379725,-21.50800996
,-28.9967176,-22.37024761,-8.813028963,13.67647463
,-53.08107612,30.24588286,-10.0861794,-23.3722188
,-10.97529895,9.831887015,29.38286167,35.56323971
,13.44426855,3.506840845,-22.53272884,29.82950816
,-11.42481315,-22.65568224,-20.26162647,3.392550237
,7.344472453,32.05772863,19.00947591,163.3844686
,-13.92311715,-43.50742391,26.07298318,19.17798554
,42.00662528,7.330688698,-9.59002009,-21.95178679
,32.63733904,2.91804974,8.068587096,22.78263532
,22.16474307,7.330688698,-38.92701682,-13.44216917
,-26.1644166,-7.408790165,-7.123989277,14.63121597
,-6.049083092,-5.269651324,-18.18377261,-29.61186854
,9.69469631,92.83428811,59.33241746,-43.65946141
,-5.539660447,3.877809938,18.07362952,20.86268826
,12.64193224,-9.568195064,-13.52246686,-9.480035091
,-22.42025213,10.45234846,-5.779897011,22.02686836
,10.60164111,38.81235295,15.10802786,32.8341738
,5.017598966,-0.516216959,21.82954089,16.02274516
,-0.87319028,1.280991657,7.138041741,0.453626366
,3.596052454,-5.712158086,-35.60626418,-5.027227606
,-3.924513704,11.59140633,13.60164802,-12.09045074
,26.59605245,-0.174561663,23.87880976,-27.53301265
,-14.55345556,27.15236075,9.236657729,42.52183598
,17.14753134,-8.206423816,-1.110519949,10.61627653
,10.85864876,41.91198816,19.85587174,17.47252215
,30.46976543,-12.20642382,7.409454096,78.79887697
,30.9401359,-12.65742036,7.383851482,-61.51739597
,-33.19459069,-28.34988123,-30.15781476,13.68195295
,-53.86927458,22.65543572,7.592177676,-11.61182762
,-17.53889198,-3.9960728,-27.68281451,-3.72184139
,39.19775237,27.33086067,10.38864677,-12.72254133
,17.92709572,-3.383700244,-21.59111794,-19.75792678
,32.13823501,2.974604988,-4.137470796,-19.40548245
,58.82285179,42.611394,23.3279409,20.86116202
,12.55189567,23.81599752,34.906195,1.163294772
,-3.204229188,45.07434467,3.681793944,-3.206337272
,23.59092389,-33.19936608,-15.86448417,-16.68109557
,-20.88893415,21.81320935,12.36554362,-4.764631798
,-9.721935756,17.68255223,5.049878117,-1.557579942
,-20.92133898,12.35562014,-9.075228244,-4.067339988
,17.11844356,-13.04756945,1.842025388,-13.9497719
,13.22565026,30.10457155,17.7156125,18.96016788
,4.758060098,-6.23175165,6.770975718,21.06523424
,0.617488584,11.05243462,-1.355825106,-17.39451757
,41.33544593,-65.33113294,1.419926239,23.18185599
,20.59587781,21.1960652,8.521798592,39.10486998
,20.6166367,6.533725907,-0.47063396,-29.80866015
,-9.759080938,-20.5062485,-12.61837519,-29.06025136
,-12.79509354,10.09773511,9.423836593,-47.73144223
,5.925311178,27.01919288,-29.44952807,5.533780496
,17.34486323,-1.853225054,-22.15775121,-1.478958315
,10.14403652,-6.610316688,-6.113303084,38.45676024
,-20.4740024,-17.88406677,-8.139024357,-3.977080028
,3.397684299,-34.34724861,-3.443556797,8.249211062
,31.43533653,84.05214354,2.534448294,9.705282554
,29.59312094,7.739127155,-1.245392672,55.74309519
,19.26513323,2.987154142,14.57607239,16.4413022
,24.48949304,10.16886902,4.781438655,28.70845762
,18.61660252,-3.775484067,-8.711984226,-2.144909781
,-1.418202398,-6.12374951,12.13151943,4.794231483
,38.46429508,21.2944086,24.9622029,21.84939436
,62.41619602,0.409579286,-16.98436644,72.83527143
,5.352571643,-29.76735042,-3.87232229,2.317266248
,50.99221293,30.60947793,21.20198367,-18.58223647
,18.08651827,-12.85893027,3.658538976,19.26996721
,-19.33724859,6.03713634,17.48737543,8.077121319
,-14.98667979,-1.078289378,14.48146305,28.16047362
,-1.959010062,28.93220943,29.78088756,16.269783
,-16.87267516,-18.63163968,-12.20237581,19.469206
,-52.09339538,-13.41496675,-9.595158475,27.24089227
,3.310016996,19.34275879,-15.05278383,2.192490474
,-23.33457302,-0.202310342,-44.15119473,-1.717747383
,-2.131753297,48.30431262,46.89102533,17.50037754
,-1.824541029,-1.751497748,10.21796356,-13.59187205
,-13.43984605,14.22882626,-31.12629466,1.480169878
,0.946267851,-2.937797163,-3.761980125,-10.36194299
,39.65680511,32.44663731,-21.30845193,-5.230322197
,12.54176218,29.18560026,-10.30845193,11.29962063
,-23.72490018,-12.69394308,-40.46373974,-19.96457413
,33.82076516,-11.80730994,47.66033588,58.22695842
,-6.220799075,-22.73214006,-21.58949679,-4.916453063
,136.1257868,-29.0304595,18.02646139,42.35503632
,4.788239852,-13.40445188,35.80701309,16.63194988
,17.20381739,14.77494734,-19.47955337,78.28533009
,35.47481296,-13.32654331,-17.36373374,-6.166681104
,-0.094607863,16.16469539,-6.363733736,29.67369758
,6.027656798,-21.12538854,-33.1004421,11.63986237
,4.255436248,-51.4089029,22.19646305,13.33114549
,-45.00129272,70.94529255,30.00442123,13.17262735
,41.96401841,-21.72183463,17.32343245,67.87569309
,-62.29278878,-31.05661787,-4.560768356,39.82429357
,5.622081907,-25.50457569,2.173405679,26.86701915
,-1.182465244,10.45575482,28.39691136,31.01681842
,-10.65228597,-8.941623322,3.599080346,18.82636448
,16.081448,22.92953465,12.25406648,4.826013464
,9.883919577,22.70469274,-5.059360684,-33.35083379
,52.73641049,6.87339888,33.34520622,36.16724126
,5.257459574,49.73378091,-23.66796722,3.908905267
,9.31117713,28.44981795,-1.356834764,6.823015755
,23.88354855,20.98180377,-19.87815667,1.809566711
,-0.057667506,-14.77563512,-30.11342274,3.252238711
,55.9637097,3.590019481,-20.80760317,-49.1404701
,20.70328871,-5.599074684,26.057544,0.75352311
,3.755678374,10.89174977,19.4667084,-5.980615837
,-2.239708141,-3.370289934,10.37311296,34.09590203
,24.91504434,-48.09510195,-21.90215367,31.19939979
,16.98689996,50.02158965,36.64775642,70.09218999
,3.025097059,12.91096334,15.63994267,33.09189511
,-3.828491378,24.74415817,-6.517392517,1.297210829
,-7.852613592,28.55333332,32.52355704,44.69902744
,-19.47610477,26.89625074,-2.777893061,-1.850897554
,40.8847931,35.42562573,15.18583244,25.76653417
,-6.508830353,-8.909811851,15.00305692,-6.96645778
,-21.8696508,-4.020128289,-16.29907289,30.62456619
,32.08427148,7.640283504,-21.14560496,10.97832781
,0.557345497,-18.11324272,11.07048685,-21.94710734
,-10.60227348,-20.54080733,-3.565812634,5.661993309
,-32.88669022,-21.90642921,-44.80641012,11.39946197
,8.786434802,25.81717517,10.0214452,11.8309696
,0.43720302,7.192052562,73.48185213,4.969888902
,-0.55847778,-34.89800745,56.02690337,-4.822724749
,-6.287949702,-11.29997343,-36.92406306,9.869886542
,26.73390159,5.494566865,36.23570886,25.06767084
,19.42422157,59.82432988,2.664280956,57.9337054
,-10.44764739,0.982452261,-0.637309739,34.49430984
,47.90693014,21.91242972,41.17221584,-1.735854488
,3.050422421,-7.548014903,24.81727211,17.6613325
,17.55450371,-51.4016229,16.20990653,10.41406427
,8.138368695,11.66252124,1.080407927,5.465004618
,4.716918402,-28.84842918,3.302996759,5.597903493
,-5.417416275,-23.72697709,14.59648997,7.458199477
,-7.623680865,23.05400053,21.94755228,25.9025174
,17.27503862,5.925215932,12.72218985,9.531709127
,13.13635389,15.09622948,9.360800626,1.25161542
,-28.15806558,15.68657011,-28.32913679,-25.60855499
,18.67632953,-5.099383805,-9.935381128,14.50452449
,7.028386217,-13.504697,-23.53136262,-1.726747738
,17.22418971,-58.56330152,9.161745287,26.47520953
,-11.52586327,-4.005780259,29.92749964,2.865562096
,114.3290865,47.4955432,28.02650165,0.470247602
,-18.30466914,-6.996847365,16.51505085,29.86806315
,38.25194365,-14.22559236,13.49731792,12.3848182
,32.18698017,21.74468972,10.19114278,-23.17160759
,-5.619946315,-18.73708085,-10.27379468,-24.17093269
,-14.20016397,67.85184487,34.54613895,3.739480342
,-58.22069703,30.36335426,16.44287624,-8.968638042
,27.14819325,16.42140888,15.51647207,17.87591057
,-13.80719247,55.63351329,22.38799444,6.959542185
,-4.973034076,-29.28820352,-40.63450223,-17.74929604
,-35.14829254,13.3184328,18.85937148,15.46451241
,30.5162524,13.11608483,10.80317104,19.56220041
,10.99454656,-9.694890185,30.29516475,-1.778818005
,-27.74194116,-16.0831852,3.932586756,16.48522528
,16.92424029,8.787231275,-9.405742966,-11.46726201
,3.785683204,24.43370322,7.896040321,0.289574253
,31.78193328,49.34006542,-16.8302484,19.42941427
,44.08301102,39.80825445,15.38140769,-45.88567872
,0.346102943,35.83256145,-18.40824974,5.482783046
,17.84286073,-24.21109378,-27.05134134,35.75573237
,31.61378231,15.47163894,-21.67988349,18.52634975
,39.62933173,2.582704344,6.306430273,-2.808186169
,7.73166029,22.52660099,-40.37929865,5.329776135
,-31.59336413,20.29652616,-24.35004999,-14.17864216
,-18.35503763,10.23801171,8.568781869,22.09712498
,12.81644876,25.87116999,-19.985755,-12.18907373
,-17.08810103,39.10274433,9.47993359,-15.68839142
,-14.30789499,-14.80878696,-28.27558601,1.40890466
,6.873280668,6.673247372,32.8190811,24.14154853
,32.97594402,30.37375582,-13.22225712,10.13801006
,7.742036938,-25.19777638,31.73640466,12.45633123
,22.42384624,-2.370398757,36.42261464,58.67833242
,0.133712151,3.108499975,10.37365079,1.724302921
,10.78714946,-4.072837397,-2.473766869,4.975702681
,3.245950144,-2.52019631,22.37365079,95.99612805
,24.64163591,-1.541336543,-28.67969376,67.72509444
,-27.52391217,24.20709288,6.536368702,-37.62338565
,7.693767646,20.97956595,43.47687253,0.471217797
,29.67622389,0.061123735,4.610201774,-8.111093516
,-32.99160658,4.096693643,1.647913441,29.78224531
,37.2867705,-0.518436883,-10.5608864,66.38113417
,34.45241486,19.48465488,13.79718012,35.44192081
,-13.98235916,-8.001447703,39.17034682,25.26558731
,15.93634723,-2.273941612,21.46790896,16.4318529
,63.19012792,22.66949794,24.09838065,27.84706203
,27.80239252,48.60205358,-17.65063993,18.61233381
,-24.31910973,21.08445949,-5.227713686,23.45831742
,15.40317253,15.32945221,-25.31971451,-24.06474757
,1.044989376,-32.3030808,14.37866336,19.5946153
,-4.055518366,38.94691411,-1.092822453,7.365110378
,54.48015555,-39.88014904,-0.930900565,46.32353968
,-25.16350594,-13.86408318,-32.1390003,-3.824654011
,-23.68322486,16.73184932,43.65709098,24.0318159
,-6.642874724,25.46699043,21.7101141,-15.07911423
,-9.009223631,-1.493136912,-23.46460298,13.54918117
,27.47877917,22.6250063,18.13235057,-30.21129319
,-4.208439022,15.71408989,15.92193878,18.24671516
,6.724016988,1.506253528,26.50620048,2.772343619
,-29.51903113,16.93515008,43.31007475,25.65184016
,10.17804625,25.62716609,0.073237387,26.32324932
,-11.29384412,-18.59802884,-27.75056172,29.55898811
,21.86089936,12.43063642,-50.74865816,30.10384277
,4.112691368,10.73465201,-12.78883438,7.333156373
,11.78075385,11.88614548,21.06423805,36.54723809
,44.70210986,-10.78787213,7.56695459,17.76770598
,15.61731891,8.240350446,-39.54717556,-11.3452826
,-19.61703164,0.819809854,16.22456415,12.69244078
,-4.059198381,31.56545948,-13.68608205,10.55827051
,20.2131493,-16.75899969,-3.997325635,10.83027137
,41.97285438,-35.08912334,-3.317806784,-3.6819974
,3.287094415,18.88210758,46.54004044,4.242514455
,16.73802022,20.95683476,60.32951432,-0.959753131
,36.84080251,-31.60957914,-39.823875,34.19425495
,55.95142717,23.78416281,-4.626155506,11.73388509
,10.61447714,4.232252375,5.389949906,18.29312779
,-18.78708086,-7.25340634,16.43248643,36.58820562
,-13.64851358,12.62811369,22.42095777,23.59221759
,-2.393958879,48.0073675,39.07190624,12.30397769
,57.98789798,-7.87702205,34.05827496,-0.169106576
,4.028476242,-23.51999307,30.27849212,53.5225128
,42.75354324,-6.262640301,12.89901672,1.431184775
,26.24357004,-24.12628772,-9.480458679,-47.38550085
,-32.46765037,-3.238495642,10.17467247,45.84930252
,18.21073428,-14.31824869,-11.56394374,19.25985378
,25.0916972,2.195619314,-10.12631238,-11.14858526
,6.197549087,36.96110907,-7.779684238,43.01609736
,39.58972539,-0.512796915,21.04138111,1.81340131
,17.12582302,6.308843508,-20.39174159,-15.46283828
,-40.77493346,-31.52374663,11.76942916,31.87685082
,14.07307462,-46.3696231,35.74476096,-4.473144526
,4.523449013,53.87798195,31.33487771,29.48633779
,15.14997562,22.49425202,35.29226491,4.55042591
,19.59627374,6.669173531,-35.79193524,-36.46029805
,2.131115274,6.299133252,-17.64934907,-0.955921446
,36.81535495,41.89870327,20.13883946,-13.57989418
,13.86582176,-13.03995649,52.880985,11.69407182
,-2.273956903,20.17336206,21.09698568,33.08730658
,22.35432033,-26.05481898,12.94928463,50.4239356
,32.34760414,-2.628260124,-12.33398389,-57.33920194
,-4.371820696,-24.85907732,-14.31380508,43.09324906
,17.79272368,-13.54167824,24.89152341,24.19061145
,23.26809626,11.22797921,9.864610891,61.3057624
,0.1651933,12.48743601,17.52439372,-5.898792461
,20.86179364,11.64378643,-12.52400016,7.550464487
,29.57529896,-19.90055156,-21.13137619,59.54588273
,25.92040216,-35.92579107,48.85316867,22.1429637
,46.1372317,-10.53917206,-6.307661504,73.6835527
,-12.26575851,39.54236379,-22.38717665,29.63623006
,20.07850997,-23.5373918,19.15162846,8.034637681
,6.291533493,-0.837083597,2.493585148,-20.33755818
,1.195798069,34.93895818,1.115449672,-7.780414656
,-34.52376225,34.64605356,-41.32138562,5.209422883
,7.535643528,6.187868844,49.20892385,-2.67286553
,8.730729372,16.55146333,-42.88175635,9.678912962
,19.51980833,-0.160191634,11.06889386,-20.13410807
,6.286842959,-18.54844128,30.48769825,-26.53013492
,20.90986929,1.478638538,-23.79239834,39.36752785
,-1.108995623,26.51510857,32.31736685,23.83987709
,25.73565531,25.96245547,-5.183006163,8.475068451
,25.63676422,-48.17850972,-27.55075332,55.70998868
,18.31751601,35.03622424,-7.750532154,-22.26608397
,5.227241768,25.25960703,-0.950863904,13.00736052
,6.459629423,-22.94506513,-7.950863904,16.86976824
,3.829217626,22.3047821,-9.174049987,16.25290278
,-2.724099362,21.66256168,-45.28611755,3.744946174
,-29.00351873,39.04312754,-25.15168276,17.44677904
,28.22008369,29.71206217,-3.286117551,-17.14748696
,41.85016351,17.15456738,5.506766255,5.175470397
,25.73081241,38.98295075,0.492459723,-5.619859981
,2.278680495,-11.5216862,1.402066536,-20.92390196
,14.27123674,10.41656993,2.11260087,-14.25922853
,35.63670569,-25.99974415,19.91939136,24.50199312
,-2.176099689,30.65193866,8.099696132,16.98983503
,-9.877669589,8.648380069,40.8312562,43.06484257
,-11.67842771,-12.52197175,-1.068266119,18.09200009
,-26.92134049,42.61338736,22.86801714,-15.77744849
,-21.89214871,34.67551497,-14.32364116,-6.473769707
,13.24188241,13.67551497,-4.4851424,26.37038358
,41.22064835,-19.18080899,12.52515356,11.86243377
,-19.71782876,-43.07481852,30.38398103,13.05824061
,9.270142772,-12.54537248,77.80408963,35.4592105
,19.94941069,-36.91413318,71.49576574,34.53560473
,-0.46401969,1.482830172,32.35998199,19.01708782
,25.86063559,29.82583699,-6.540254849,71.60627589
,27.61639351,18.67667832,16.95314312,22.70149488
,7.980444535,28.75831687,-8.981881121,11.24014509
,-23.04195625,70.24561205,-44.78695383,26.07263062
,17.07163641,22.90257316,-23.24188085,17.0864342
,-10.87394249,39.20740133,2.849809502,-14.82803655
,5.338801365,60.03949412,-0.228729524,-17.49633715
,16.19349991,-11.44296169,54.75616598,33.4057551
,-7.726236698,18.42294283,-15.67531789,47.2008217
,-38.95219618,-8.832101178,19.34581281,14.183254
,-14.97370042,-30.62690382,-11.432359,-30.5663297
,57.87558283,-3.667844499,0.641583726,4.771194836
,-25.03766604,-27.17158793,32.30371584,-11.96182173
,27.05776506,-10.99704768,13.0694689,10.06785566
,10.74338683,-13.14408172,3.105523655,-22.76995125
,-11.02513403,-37.20283917,-13.80838855,4.503624262
,56.63050623,-20.6756482,11.77272191,11.94823051
,-19.92727903,10.10515038,22.45369978,12.62802835
,0.565003042,-19.02754993,-34.82140381,46.80822781
,-10.4362027,42.43308146,0.586140993,52.30232614
,17.24422615,-1.394009931,-66.98441038,-1.668130613
,-2.443166777,2.473773495,-5.865042348,74.47378016
,-2.384701151,-7.006761522,-36.60438607,12.03634066
,2.397249855,-7.663077071,-9.824847897,72.77119603
,32.52193137,-20.01625876,3.294957201,-28.10232794
,25.65632261,-4.061788287,-6.54071509,-9.776304588
,-10.64613225,8.070662123,-18.22502465,21.37564705
,58.68948233,21.8082449,-22.22244254,29.02396625
,-30.434733,25.04435352,34.98933298,15.58289566
,-5.439002735,-5.447980417,42.13678916,-27.85059408
,9.932931131,24.13899886,-5.301719323,9.263182228
,-4.714573915,15.2651057,2.138719194,3.762734459
,-42.07846246,-22.64667777,-18.98792245,-12.42211957
,26.957755,33.62214969,24.47867303,42.09673766
,3.803695978,-10.22718519,-1.262942471,26.12580922
,-19.27361492,-5.975557181,17.92863299,53.71713068
,4.571594073,22.94567664,13.76280998,2.578102245
,-4.880688448,-13.4755324,-52.72560308,22.18329723
,-17.73401212,4.786930673,-5.206479658,11.96496974
,-21.86786158,-12.66206102,17.56009845,-24.95506147
,15.37415133,13.98520603,3.866681527,-33.75640297
,8.873206332,-11.84019361,41.46154899,26.91834336
,21.2294884,-7.206818404,4.088550935,9.262518484
,-8.451170487,13.6735481,15.30351644,-22.34185957
,-0.832514672,17.35806808,31.47369269,10.30269967
,7.427961251,-14.24437755,-7.556907175,-30.48211539
,-25.78856807,16.91760224,-6.611608311,38.87862504
,15.38853266,-24.8830271,-2.10840612,45.03843993
,-20.49906042,-2.946882385,28.08498848,35.70047144
,-23.22321075,-14.62935234,-12.63245896,46.32381546
,-6.639709868,27.13217621,12.99834505,28.52622191
,8.069753421,-19.43402876,29.86490728,-7.769241935
,22.96125952,20.47500792,-14.86768668,20.37317584
,-14.69682105,-43.35757898,30.5586069,24.75237404
,24.78014161,-32.47218267,8.238886715,44.85332333
,6.20982606,56.48433394,29.57902662,-10.34262375
,-49.37028837,-24.6454641,-12.78388036,8.592116981
,33.55214655,62.42663375,3.103697574,46.36566441
,12.62971163,-19.66771814,-15.99709506,26.81521076
,27.87797344,-1.878337646,29.07385908,8.639342457
,-37.82499116,92.99380333,-79.42723846,-21.23409142
,0.851049113,12.48783393,1.90845266,26.90241744
,4.305952902,38.79898215,-14.13395759,42.65834723
,-47.53384874,-23.22030917,-12.75873418,32.31957549
,25.37140672,-8.928000631,18.61883396,-55.74097067
,-14.65997263,30.18636682,20.31766465,11.3953343
,1.402786077,-11.42392196,-2.309276421,-18.05990977
,2.483544525,-12.37214904,4.054708616,30.06069853
,-25.7454876,-18.79921213,-6.687631163,-9.407114784
,17.65557847,-8.479462486,-27.42581274,-12.7299417
,-53.82110083,38.54001731,14.49404578,-3.814364599
,21.76942423,-27.86671573,-26.39055209,-7.382089841
,-24.840208,-43.24637053,20.67016343,46.48427678
,-6.682254346,35.01069306,-7.142270966,13.02388325
,0.527501659,28.47348177,-51.23252631,14.21136186
,25.87297837,11.05115179,7.126188864,13.72543634
,23.55715341,9.94858193,-46.21068597,15.83387694
,27.38520031,33.48598254,-1.504976482,-0.476417079
