,TS,EG,EF,ED,
981,-1.039476251,6.334815097,0.479001047,-18.19165609,
982,-55.92490262,54.39812406,30.83068187,-7.945012601,
983,16.11380736,-19.40080032,-9.721123101,5.6040558,
984,-3.434899755,-27.60440109,-26.16101209,22.32010293,
985,17.46061778,27.89253088,-5.377913155,-2.10746912,
986,21.36231791,19.60316689,37.62684263,-0.449212208,
987,13.42757644,27.01096156,15.28840762,25.50140398,
988,25.09503615,23.88657206,4.615598753,-36.99905024,
989,16.8232568,8.802150399,41.43413441,-35.81888499,
990,30.9347541,14.52381306,-34.67306216,41.23422669,
991,-10.95391313,28.33893494,6.484188241,-25.89587446,
992,24.86914364,12.25990142,2.476961426,-22.0239033,
993,14.48868385,-5.773003841,5.045994461,28.14920088,
994,10.34565036,12.13075199,6.775170516,0.446280077,
995,20.71252177,26.74833336,-5.707840707,-39.90024682,
996,-42.99596027,-2.542558879,21.8780053,-22.37906866,
997,11.50195403,-1.917651246,-25.94301594,24.88852697,
998,11.31731679,-6.854710997,85.74300966,133.1345548,
999,-36.60017882,15.10764207,16.88710532,10.31731679,
1000,5.656417655,16.02325222,-7.15206838,21.30604836,
1001,15.8538167,27.41138431,33.8870343,-34.0725053,
1002,-1.20962756,43.25042799,7.822000886,40.7074454,
1003,9.239048028,16.86802865,15.37278969,22.11142478,
1004,-12.04280227,-44.13338236,6.266938914,-45.299862,
1005,-7.231116782,17.61705332,42.81197406,77.15102106,
1006,-12.22816169,27.38030969,36.40382966,19.92499454,
1007,9.214513688,12.34223618,-21.00612477,49.46114082,
1008,-16.6762645,-41.13920881,-10.449666,3.026727922,
1009,37.23737273,4.609965272,0.802288794,23.16798982,
1010,26.17849046,-27.75364051,41.29053348,-14.33494155,
1011,0.901367682,47.86746963,-20.21331277,-1.903057143,
1012,18.36186643,21.27530429,18.58496503,-19.197082,
1013,7.681947959,-32.0397467,-21.21346882,-22.41193864,
1014,-16.35365073,44.46748903,142.7304394,43.25379164,
1015,35.85882283,53.03144511,-59.95899432,-9.958540738,
1016,60.92905988,30.49833356,5.127954199,-26.39951893,
1017,14.84775938,28.73232778,32.23401343,0.721249798,
1018,-17.42980868,-21.80605099,-21.9664754,9.033524596,
1019,-8.956149234,-27.36531232,5.139549049,-17.49843025,
1020,43.61614023,5.992891402,8.857210673,13.61614023,
1021,15.31976603,7.366257504,13.41117206,33.52192245,
1022,-27.54852444,1.356185848,-25.077808,76.32751821,
1023,18.31437498,98.3662575,2.859260323,-3.767535107,
1024,24.9673305,-42.2866581,9.740835738,17.0349462,
1025,0.164047791,-2.704342861,-34.06986209,2.635813852,
1026,6.59855456,3.94341382,19.67966809,-20.07827177,
1027,40.14769171,6.716733036,3.30101383,56.10305155,
1028,-11.54896768,-0.578205321,-12.82725974,11.3455527,
1029,29.05419678,29.95007984,17.94702316,29.34699624,
1030,-10.90314523,5.916698798,-5.20481437,13.35250186,
1031,3.396137618,14.34124291,1.67808975,23.65080693,
1032,40.15355001,15.58408579,-6.913413546,-29.98914958,
1033,-11.47329211,13.20425525,7.009403284,-0.281282393,
1034,13.49022523,25.89313067,11.64299039,2.865093952,
1035,57.50894493,37.15371349,-24.51680121,-19.54303597,
1036,23.96328774,16.09958353,20.26083424,-0.68965829,
1037,29.59586179,-7.044358396,27.6360109,-12.11550541,
1038,71.94977668,30.31034171,-1.97517837,55.39328474,
1039,-4.826815186,35.36311362,9.104173583,-1.362002169,
1040,41.44570861,-6.682349177,14.00954257,-5.695248912,
1041,-17.08710112,27.18911327,-13.98685406,38.41649658,
1042,24.8872725,22.25799465,25.2063354,-30.38821989,
1043,17.80125734,6.949877991,2.244821476,-12.74819531,
1044,19.6321473,41.50950525,21.82296517,7.851123442,
1045,10.85112344,-3.395226603,8.170072777,25.55471558,
1046,42.90375188,-0.864311542,17.52565231,15.90375188,
1047,5.329742552,15.81391932,-8.723648158,6.709014495,
1048,-28.90591361,22.65620977,62.69668392,-25.73864378,
1049,20.70771504,-6.639412544,-23.65725711,-43.22459146,
1050,10.33651136,12.71529888,20.16479468,-2.519009362,
1051,18.22565728,10.28813043,-16.88458242,33.67091958,
1052,-23.44962775,5.674587203,9.674335194,49.25921483,
1053,2.3658007,8.876359141,41.57597061,11.3163178,
1054,3.11069209,54.29308832,1.785580064,11.49450052,
1055,30.78046191,-21.72266134,9.22137655,0.044425067,
1056,25.97021951,24.28713512,23.58796661,-2.115212687,
1057,26.31639205,70.28713512,-58.45414954,18.45647941,
1058,-6.939414306,34.29170737,22.5517338,-2.768379659,
1059,2.310582137,-5.587761435,79.57070102,-1.170535984,
1060,9.421122551,-12.03068396,4.726666737,-32.97682507,
1061,15.66747913,55.53483669,16.69894595,37.8082446,
1062,-5.801112665,-32.05654107,4.69894595,7.156560858,
1063,13.16314699,24.9975086,33.23069104,-18.165869,
1064,-10.86676865,-7.089917992,-16.16011363,16.19213061,
1065,-22.66596378,-43.72093657,8.125856144,23.41182592,
1066,2.064515536,22.35759599,18.37708883,11.982711,
1067,4.38023104,-23.12448227,23.2256773,7.459688309,
1068,43.53676562,-13.74604652,21.94173092,13.75137079,
1069,19.518263,20.25395348,-14.78815678,-29.47041896,
1070,17.05323103,-1.209356513,-3.611993057,4.576769566,
1071,12.38625268,-40.01003208,-2.896727059,19.65601647,
1072,20.15957546,-1.851088793,36.45614551,-49.87589678,
1073,23.1122338,9.153576816,-2.502491602,7.895188333,
1074,28.95601539,-14.51420071,-26.36993162,59.59881676,
1075,-9.615450364,29.17190862,32.27007816,14.39872753,
1076,-6.030832497,57.34536707,29.96173234,-19.53322745,
1077,-13.5155542,-51.85486506,17.99420396,-64.69805846,
1078,-32.56181235,5.30194154,33.17562544,-54.65231164,
1079,-1.880562719,21.95186669,36.47784186,44.46677255,
1080,11.24824925,3.679545935,5.860180289,35.98894857,
1081,22.86731741,3.019902724,59.8146884,34.56979576,
1082,38.08370296,17.45610482,-33.1963522,-0.103823767,
1083,38.84494137,20.01821883,-5.180752912,3.02019263,
1084,2.120420105,-25.54529719,1.484479444,49.54157182,
1085,30.6989641,-10.5324168,-0.441435753,1.308762135,
1086,0.022804733,-2.070585224,8.583248212,27.86566967,
1087,18.80706266,26.36927684,-18.35851728,9.575722138,
1088,32.20887911,-6.927753434,-19.60129959,-7.712192513,
1089,-30.13002724,39.2346613,-9.170838076,21.34257157,
1090,8.342584337,35.83880295,30.79160234,13.2444816,
1091,10.22250441,4.815195912,51.69983876,12.00441475,
1092,31.76674774,-13.83431246,39.8378502,27.92902395,
1093,4.735612257,-12.07329899,26.37337839,46.08881486,
1094,14.11835429,11.34706461,16.85334646,7.671676906,
1095,20.92631205,38.91147285,60.26538621,1.205549593,
1096,3.206178435,-16.96965996,26.35440817,12.57368553,
1097,-21.44292279,-22.20169262,-64.93072961,40.84263577,
1098,-8.525354613,62.57530501,8.050578092,31.11892948,
1099,-2.888461803,44.08031146,11.43646213,-4.110650275,
1100,-15.78840401,-2.387021831,-9.993288065,-2.080219532,
1101,-19.92815594,55.22692428,-26.76784085,32.62225133,
1102,-13.081373,26.81707042,43.20490304,24.07890618,
1103,-27.38239501,-15.08892504,-2.675542688,-8.046496462,
1104,-2.315778546,-6.890844623,-32.30861291,-6.214143429,
1105,61.01572661,14.47904993,19.1113889,74.9477858,
1106,29.76947447,-41.62815608,-34.38581159,16.20258414,
1107,-5.427202894,-13.23045458,-29.05956831,-21.36470478,
1108,0.418651773,55.18485603,13.20916028,14.11010502,
1109,-14.50379498,12.43402514,7.565620926,31.95106029,
1110,40.30250045,51.09193297,19.36734583,-11.68682264,
1111,-23.22247683,26.48261184,64.16481135,28.63314757,
1112,-14.09915668,53.65249655,-60.0099496,28.28653128,
1113,-2.3580333,15.2599103,25.02726409,26.69693623,
1114,27.05245371,-21.3269107,21.82945497,4.539858901,
1115,-0.599062829,33.81243811,14.15490819,43.72806543,
1116,8.009427972,-31.18565972,9.826093216,28.20464714,
1117,40.3544754,-18.08084698,-1.905684496,18.66647223,
1118,38.82289902,17.43919882,26.55107766,7.72212236,
1119,10.65298896,13.28445763,21.53753071,31.26741976,
1120,-20.55043835,-37.92015033,-1.422556714,-30.54148258,
1121,25.87084128,-7.412927088,8.307298353,21.75361275,
1122,39.99347617,48.11755943,-22.80991931,14.65076427,
1123,58.73391453,17.02842542,-30.23904446,1.190080688,
1124,-2.718166896,-6.647639074,21.11687954,29.91926697,
1125,31.13975865,13.3814431,29.43787455,-7.489668106,
1126,24.29078883,4.337819838,31.5443423,-22.22631508,
1127,-0.601947735,70.44829435,-37.51507862,23.96597494,
1128,-6.262314075,10.64768489,26.6129908,38.30669467,
1129,2.566641311,1.753718341,-11.06030429,-22.00171078,
1130,15.65934028,69.4468295,27.75371834,6.043982058,
1131,12.66516685,7.9860452,7.460034497,-5.533136914,
1132,54.25716095,38.25550344,-16.82681715,-7.215847707,
1133,-25.99099338,23.93191921,13.12670636,5.012710488,
1134,49.02852904,42.12143733,-27.58118314,18.25716095,
1135,-16.36140126,12.42511716,-7.163355493,18.9877247,
1136,7.746552573,9.967483258,3.394221814,17.26574219,
1137,-31.78738448,39.56955055,8.375490937,13.74655257,
1138,-13.81222904,-14.82585502,39.18147052,0.773423653,
1139,8.981253649,28.40358725,-1.400972109,-34.4272901,
1140,28.72876629,-7.517247078,-10.50107103,-0.546261555,
1141,-9.630940416,-5.362678869,-0.24727206,14.15567739,
1142,12.69197277,-33.53920496,64.43600915,22.75866776,
1143,-3.586412141,1.956801435,2.848669683,11.7246215,
1144,77.31087294,17.01153033,42.55050148,41.6185114,
1145,36.03059541,-35.28514644,-39.09310769,-32.3814886,
1146,27.92797679,-31.81460188,-41.71294357,-34.70681873,
1147,10.14208733,21.19703308,-2.44925051,50.53241248,
1148,1.116559404,-37.79521731,-19.47386809,-26.25701013,
1149,-14.10662454,-14.05898878,8.04796645,0.226859311,
1150,37.27215901,12.82738856,-16.95901258,17.57107232,
1151,40.32120535,-10.75926499,-17.67488323,-45.8834406,
1152,20.38641631,0.68844651,-3.747851946,-50.37870526,
1153,17.3746868,-4.600513644,20.56746634,2.346670999,
1154,-9.569660693,-18.19718011,11.60846124,5.567466337,
1155,23.24692004,14.0160653,30.87595805,49.77159864,
1156,17.10295639,14.8520547,-0.236710674,47.45350994,
1157,15.98424347,-21.57441484,3.068073488,-12.01575653,
1158,33.01812115,23.42018489,34.60475977,9.701108122,
1159,-30.87073261,23.56307825,1.60115301,20.61303059,
1160,17.51571077,34.12708777,-0.324175823,-11.19797086,
1161,37.33616,23.74582912,11.97126666,61.50576262,
1162,20.44462809,7.178104461,-20.85363774,26.49069537,
1163,-8.27349754,13.58066825,14.56689714,24.52328328,
1164,35.93872199,36.23720427,-15.63212256,10.97712352,
1165,-12.86819633,7.496499894,26.53017567,9.754840735,
1166,8.292864001,14.25531812,0.365119084,-31.37425843,
1167,2.979368071,28.12207554,1.274359618,10.95904503,
1168,12.05743013,25.7501095,-6.707949802,-31.01769507,
1169,10.84074308,-10.33026786,5.385972701,15.85293541,
1170,34.83167604,4.565112452,26.02653725,17.42858133,
1171,33.2120714,14.61026623,-13.74885873,-12.03113769,
1172,-20.51031497,-12.32583752,28.53365447,-2.860553512,
1173,-24.09487428,5.707501445,9.461511566,36.20003368,
1174,44.12226483,11.80267267,14.10767908,1.739034835,
1175,-17.45204148,2.043890108,-27.06619404,-6.614860646,
1176,17.80716972,-1.058557148,-15.84672738,26.90766623,
1177,48.5343516,-20.662782,3.57924425,15.81243364,
1178,-11.4035952,28.25860884,-0.7960661,19.96239729,
1179,-0.864295489,7.430069755,2.070834428,-3.995807622,
1180,29.85220712,-25.78781539,-7.834558233,16.23573923,
1181,-6.06093116,22.89794099,6.769677971,-23.24334921,
1182,6.48483123,10.95353821,-6.969748789,-51.15152377,
1183,34.2199276,15.23573923,20.36441651,3.630325515,
1184,8.784994239,13.03799284,11.55039037,25.06180246,
1185,43.89523633,51.05999292,-16.88414562,-7.41908446,
1186,7.940089318,-1.246191688,34.11173966,8.756013531,
1187,22.40802277,7.312556441,-6.186025054,-27.44800428,
1188,9.448020758,-19.05874474,4.704866059,35.80974726,
1189,-1.089445016,-43.55197924,-8.172473614,33.92132335,
1190,13.09660952,0.448020758,25.09475662,-33.76485103,
1191,0.096609518,-22.21284747,7.365692651,36.25046922,
1192,50.70408303,-14.94261804,24.61185679,9.562806448,
1193,16.25853896,13.48232833,45.03828128,30.05966437,
1194,40.28353298,5.223723067,-41.74146104,-21.03860088,
1195,3.881976129,51.98846133,37.22532851,-25.10886974,
1196,76.02642381,18.5298302,-56.32967895,-18.51302365,
1197,48.11175336,6.409865848,-5.28627475,-2.448742881,
1198,39.67032105,-6.513023646,-3.578832084,-3.329678946,
1199,13.85349355,19.91312891,-6.475192879,-25.72937981,
1200,34.73753352,-2.982903825,-4.831083472,4.389846386,
1201,24.03142177,38.19845866,46.62098435,9.267438816,
1202,25.47300871,9.818145246,26.02712141,25.9880894,
1203,24.56619626,24.6543712,25.42478351,9.270231671,
1204,19.38259337,-22.14554856,-28.88043565,13.79031745,
1205,0.43937855,4.025166046,-4.280779775,10.55106213,
1206,1.015473937,31.29371475,6.69496908,15.0650363,
1207,2.585612297,29.8929509,0.609470369,-41.29093174,
1208,92.66184223,-6.201930765,-6.079643649,30.59098648,
1209,3.513607271,-38.28502121,13.30400305,17.81198404,
1210,69.75395891,18.2596677,-10.80886365,66.33397894,
1211,32.6790765,23.82475495,4.158207343,1.765376482,
1212,-11.18208039,-39.51947244,2.633435252,3.72169476,
1213,40.66245738,13.05682241,24.19170653,-29.33754262,
1214,25.41867664,28.35771629,-0.729570857,-13.05909081,
1215,34.11666792,27.55080937,23.56502058,-1.598602633,
1216,26.31383567,20.34357763,19.2574703,5.063898661,
1217,4.641866977,38.60893317,20.8937313,31.38519594,
1218,-4.391066826,7.062675324,32.71641494,29.00848077,
1219,-23.84454763,37.8356712,6.700349135,33.61143738,
1220,25.91791852,18.53581365,4.906911522,47.85984343,
1221,6.836917216,-17.2017585,-10.91809913,-33.99272062,
1222,-3.574028516,-5.730292769,-1.691617052,-12.30111671,
1223,-15.60847631,-13.42551064,-38.50814326,1.313602471,
1224,55.04830012,10.20657279,53.10480582,-4.163182954,
1225,11.70282266,28.23026258,-11.28547434,2.894773502,
1226,-21.75658668,-2.989014356,13.48890867,15.28467498,
1227,-39.87891489,30.72268829,-13.96566728,-31.22152585,
1228,48.99435762,-15.75821869,-14.78937637,57.54231472,
1229,-24.68132363,63.32838759,25.76633722,8.133687585,
1230,2.654406749,-14.590663,-9.798251785,19.23962324,
1231,-17.41392745,24.10752167,-36.00088899,5.241781312,
1232,-26.2797449,-8.62447867,30.77189642,24.92180644,
1233,4.249280204,42.18372181,-3.267977652,-17.87460561,
1234,24.50670412,23.76832953,-22.73507987,-3.79121397,
1235,33.28558738,14.79980157,21.13726922,-27.70544185,
1236,19.08493389,1.919954709,7.083929569,7.6841278,
1237,18.93113568,23.47478054,-12.53091313,16.92716467,
1238,20.40175275,24.89759278,-12.96689427,13.55397142,
1239,27.79962629,-4.566172935,11.11344212,20.91995471,
1240,11.55541439,11.34964977,30.53376863,-18.09622344,
1241,-20.53318437,24.72043687,10.59109595,-5.22848705,
1242,23.44452706,33.13809778,11.73746633,23.28526484,
1243,-5.060889643,8.631633782,-9.057995767,13.51293226,
1244,-16.16569873,4.0436541,8.396051762,19.20831615,
1245,-37.26907567,54.15241247,15.73092433,21.81012374,
1246,0.499025345,2.236267994,-6.983122391,-3.065334187,
1247,6.180364313,-21.0866874,3.144808232,9.578261128,
1248,23.50962029,-17.52952343,39.67441359,-17.56384081,
1249,30.99571289,26.02788281,-26.81800166,-2.486096173,
1250,55.00442313,2.862082911,28.87749625,-12.20880664,
1251,-27.52866908,-33.50864224,-9.826568731,0.634867036,
1252,-18.17446668,-9.137098215,0.956020673,-9.939976936,
1253,11.691853,22.02889647,38.14866458,-0.871120481,
1254,14.53121992,11.38669221,1.14058151,56.21347425,
1255,18.21689232,32.32781354,-9.466279497,0.377070369,
1256,26.78456292,-18.75127526,-11.855362,-19.22743737,
1257,10.0130797,-16.5396723,12.54705981,-23.70259429,
1258,-2.357071512,6.253240405,-44.53920134,13.5555675,
1259,-18.88879713,-4.593319039,3.708071571,65.80979944,
1260,39.66327519,-26.28358049,18.76667088,29.42256833,
1261,-32.25828433,13.11114116,11.48109897,30.47461088,
1262,2.708270524,-15.34315118,21.8577594,-10.8421408,
1263,48.24605875,-13.00151892,-42.08047194,6.273685866,
1264,6.194969628,10.81873105,-16.78854048,27.85330017,
1265,11.73286306,-11.24206449,-18.78940617,17.90428185,
1266,46.85330017,-16.9572347,-27.00901692,34.7577019,
1267,10.14515786,42.6763297,8.757935511,15.06049627,
1268,34.5997121,-13.74468347,-14.14004583,87.37808279,
1269,-37.4684233,-12.10565055,13.34131857,-38.19229134,
1270,27.62348726,-18.71331773,25.95584004,1.335982703,
1271,1.474135973,-24.98429478,-0.85578903,25.80770866,
1272,-11.64370014,37.37933567,3.484988707,-3.344174364,
1273,13.05723781,-26.38941845,26.88622128,25.36936298,
1274,34.73449854,0.716672915,-34.10762097,74.18261643,
1275,41.30582301,24.8635674,1.640986939,-13.92288357,
1276,29.54160161,67.82455958,5.377287257,25.19418326,
1277,0.859432002,28.89199199,-37.68594963,-43.82368222,
1278,27.60687431,-1.900900068,2.771581596,0.687339408,
1279,-1.591456439,2.649344362,-38.43630691,19.67647634,
1280,34.98838907,8.694393471,37.79167684,-22.65890177,
1281,19.71017919,53.06806514,9.78123011,-14.77235993,
1282,-8.43686156,76.58816821,2.627638143,32.02273072,
1283,-5.083306368,-5.523501128,-0.676860763,8.884351853,
1284,20.59279044,2.938099368,3.627492013,11.01930147,
1285,-32.08357048,1.469988162,-4.770767704,8.464534079,
1286,27.61865584,-11.7383033,-2.340036834,17.83159894,
1287,27.62526159,24.2031366,13.56254971,12.13004548,
1288,26.52722638,-12.54525382,-3.823360097,12.95381957,
1289,44.68844582,55.11974793,16.31965667,18.78845767,
1290,44.32643282,-2.273603774,-41.17306819,-7.306845259,
1291,33.2481296,-52.04699563,-9.264185941,-19.61958724,
1292,25.98544471,-4.358311006,-7.978009875,21.6455103,
1293,34.51252643,23.04685274,57.42979308,40.44365747,
1294,16.90925905,-22.97322937,-25.57973254,-38.15287459,
1295,-1.505925365,-0.550877382,-17.69125595,-27.9072827,
1296,17.07786148,-35.4625851,-0.262582891,32.25668185,
1297,45.33144619,9.937424831,9.555484997,-6.086006027,
1298,-26.60874234,11.5850309,-15.97908042,0.343183517,
1299,-12.1458175,2.361351923,19.88537237,-51.86257848,
1300,32.09185714,13.5754867,-30.52363693,16.15377795,
1301,32.82886253,7.26294764,-17.72914329,19.62337211,
1302,32.23180809,-3.357348699,13.12151944,5.554284317,
1303,4.960240742,50.77099583,-3.955676042,35.55605726,
1304,6.077216899,31.82169045,26.15678347,12.41815692,
1305,28.08141071,-14.11983399,8.088020633,-5.933841306,
1306,-3.021046043,47.30224993,-26.17746398,44.48711326,
1307,13.4878968,23.9442128,42.06615869,31.49562245,
1308,19.87252399,-4.472483302,27.25522504,33.90889691,
1309,62.31168323,9.857029626,-10.22158853,54.38601806,
1310,-19.1032274,12.38448912,28.32396785,-7.070508712,
1311,16.64643893,-4.546324694,-42.32892357,0.885085638,
1312,59.36435121,17.01807632,5.384916536,23.05067319,
1313,30.24142388,-22.37163002,65.89729235,16.69652594,
1314,-14.14763577,22.28051792,-34.57538371,33.06286577,
1315,-7.916999163,13.71015714,41.34923197,28.9435284,
1316,-1.884849034,15.19496058,-20.59466491,13.80946295,
1317,73.00043178,13.41799333,43.14335245,5.837291803,
1318,11.74833127,-30.53130844,4.14241161,20.86735938,
1319,9.078105396,25.77473241,-27.04382589,-45.28593164,
1320,-12.34484254,29.64152155,-13.57277876,21.79848449,
1321,-0.289875862,3.976850704,-12.03358218,-19.35954549,
1322,-24.98301543,11.95651448,4.923118813,33.55582913,
1323,18.42305646,39.79297236,-1.216165241,10.92311881,
1324,26.18649662,21.72488558,27.53445851,17.05097261,
1325,13.96627377,19.40633148,-17.63096026,14.55492474,
1326,50.87855003,-5.701276044,34.69561373,-47.39250763,
1327,6.841262678,-16.60296969,2.18650829,22.8422788,
1328,19.72351203,-23.57846022,-6.708851073,1.557251411,
1329,30.14797731,42.31492952,-25.19473771,-97.40529334,
1330,42.85749504,-14.4129451,-23.28429337,-49.15127655,
1331,0.939101912,31.39099079,10.30401873,-0.203626726,
1332,36.564165,8.290203409,3.493859491,-44.26147757,
1333,-2.479859815,8.052899286,-25.88866478,-29.33686066,
1334,37.30597722,-2.092197725,2.826085104,21.20083088,
1335,5.244658393,-6.451556599,36.93198511,6.832419184,
1336,16.43851524,1.327552315,-0.329164891,-3.967086428,
1337,-0.797894332,21.50912394,-43.70735008,-5.549079138,
1338,0.255388304,30.93906311,68.20362261,23.70497328,
1339,-10.03692709,-10.07023423,-57.50931455,-32.58882233,
1340,44.75752927,29.6637493,-33.88635657,30.81185333,
1341,10.54337584,35.9039778,17.82183643,-9.820558494,
1342,5.171808267,-34.30043204,11.54877212,6.939213009,
1343,4.729351923,-40.7827545,-65.34220568,-4.624105153,
1344,8.389200187,8.410396323,15.69178199,8.301733374,
1345,3.727618941,-10.85650425,-2.54286201,34.77928701,
1346,37.38920019,27.3737843,-44.19915218,-19.80355062,
1347,21.3737843,45.19726713,4.788912188,-15.52362227,
1348,6.179279835,-19.00738767,2.992612327,-15.89056873,
1349,66.03550406,-20.72101787,1.799495436,-5.954493469,
1350,63.55417684,-4.368542807,7.695412867,29.96657505,
1351,35.67004907,8.898853805,-39.17723084,-21.4748952,
1352,10.27568308,15.13470496,14.68054923,-31.3197007,
1353,33.37102286,4.078575928,5.302678277,24.04715443,
1354,-10.43622382,-0.923294575,-12.28144908,-14.53818239,
1355,-29.86643786,17.17444546,18.99266266,-3.697744467,
1356,-0.984627292,10.94877127,2.89715595,-1.318305463,
1357,8.428593285,9.085479447,5.615074601,-10.55474754,
1358,-22.39352595,22.94778686,-11.885735,2.445252458,
1359,9.420209996,-9.522700061,0.650651965,46.01452681,
1360,3.901514987,17.8895401,-0.862430405,16.50942741,
1361,7.178330742,-6.974941371,8.430642411,-44.73053758,
1362,11.56774486,6.524404233,-5.035094512,30.99792013,
1363,55.90621709,-28.7171675,-11.85123033,-8.766968676,
1364,-2.420111531,-48.74453879,-10.29163136,57.35785649,
1365,28.58178891,-15.92331804,4.277664883,-27.02679564,
1366,36.6668547,13.32917466,27.33138706,-1.415110754,
1367,30.79795648,31.96724853,6.360751445,0.223418447,
1368,24.10212167,18.90562567,-0.604264246,3.615122024,
1369,-27.71774006,-0.978934885,-20.46214973,-12.23888288,
1370,-15.49774479,14.24605848,38.15166253,-10.80855684,
1371,25.56410723,32.62022027,-9.650516761,-34.87627922,
1372,30.98834943,1.881497125,13.15235196,-33.06222724,
1373,41.49579102,35.10774106,34.26131249,-9.998288071,
1374,-29.01946094,24.97422076,50.72284017,-5.623600603,
1375,-41.23209786,-45.66234409,5.581510359,-1.854034394,
1376,36.03902452,0.705614847,-18.07521708,15.12387011,
1377,50.25616002,-7.272291915,-5.440135665,-32.91878078,
1378,0.316327309,37.34204406,-6.087032784,-10.93689654,
1379,20.03617539,-15.87612989,41.34204406,0.385793575,
1380,53.90131848,-2.140427725,-8.009688712,16.24910484,
1381,6.475665288,14.71715072,-20.39407154,14.63333273,
1382,-12.32487833,-3.576982799,42.26445979,10.5042357,
1383,-41.24141014,-33.42026972,0.74789121,-19.21536849,
1384,-19.37087043,49.17893579,-0.516448585,-4.600837584,
1385,80.8870367,31.0732272,3.039237106,35.19095103,
1386,7.541365404,45.24355064,-7.600837584,-5.733839772,
1387,-0.126011097,19.65838429,57.48355141,-0.724278896,
1388,-19.11547444,38.06748411,6.70868055,6.830589333,
1389,7.437482892,-3.128890667,-10.59629494,-12.11429829,
1390,65.82217366,18.00581764,-22.50370716,25.87110933,
1391,59.37241571,37.64711442,41.8449832,10.83869333,
1392,-7.196486035,-12.8629648,24.92472425,13.99773918,
1393,-17.37858452,-16.12449622,12.82506719,-18.7546485,
1394,7.336882703,17.20482395,32.44933448,13.95473541,
1395,28.8484812,4.456903946,-17.08249055,22.21686146,
1396,27.91083664,33.93480979,5.67554289,-6.884913252,
1397,-27.08916336,-12.14902751,7.129912645,6.896288217,
1398,-23.90731311,35.9669111,49.40042253,-11.7827882,
1399,1.954070577,43.21143068,-12.39074191,-24.73405013,
1400,2.280532168,2.574620386,20.31399363,-4.106310569,
1401,4.606584532,-15.16180557,-43.34171812,-21.21511292,
1402,55.74138363,5.217181467,-29.11836358,3.038907683,
1403,18.00644113,-20.36012443,29.51732892,34.54317759,
1404,13.05412128,13.25635925,145.9045918,-43.06571634,
1405,-37.81079044,52.4397725,96.90459179,-13.58794282,
1406,16.02774528,-48.50066919,-12.55927986,7.509649867,
1407,26.39812949,64.01247828,-14.66676889,6.617765387,
1408,16.61398856,4.257907854,46.52331755,-43.3611419,
1409,1.07603267,29.92798143,9.534029044,1.652055889,
1410,0.841527093,42.24131741,0.636075544,-36.14420879,
1411,23.08673078,12.7595648,19.6222464,-13.99077484,
1412,-53.79690346,-5.100597927,19.5126464,-9.404207987,
1413,-1.928511731,-18.33212508,-36.65348672,34.17489317,
1414,-8.06100436,13.47115265,8.857667407,5.203096543,
1415,22.5126464,3.116986955,-21.34881271,32.36117294,
1416,38.19997581,23.72746265,0.619006723,24.74255165,
1417,18.61900672,-4.901385529,15.08098024,1.65528268,
1418,25.14826703,53.99315845,5.664869055,20.6556463,
1419,8.306658269,5.537069344,-38.26207341,33.05410288,
1420,-4.28295151,4.303486331,-4.9262495,37.8937578,
1421,28.98886145,20.82619304,-15.73792371,-21.75514116,
1422,0.82619304,-20.09975602,28.99895686,15.70672868,
1423,4.408349855,-12.08542026,-2.755497489,19.43045251,
1424,39.29143643,8.286660271,24.24287332,-3.266271527,
1425,10.60858206,-29.54780324,30.77643599,-33.7128843,
1426,-7.526475995,-30.79104216,-36.65640398,19.49947451,
1427,-20.29463761,10.69682474,-1.489138328,5.286981552,
1428,28.60105297,-1.226565992,8.988354067,-2.655181253,
1429,32.45004103,52.96907596,22.41539227,22.01967912,
1430,-15.32106135,-4.119532625,-11.27345511,-18.53719069,
1431,5.356072644,-55.38373482,24.17221336,-32.78824311,
1432,13.39938638,-11.0266187,-50.35482547,33.55046738,
1433,32.17189096,-27.33797806,-24.5074302,18.39463448,
1434,-7.621004698,-28.38089545,-17.02959402,22.39463448,
1435,22.6563266,14.46438743,6.970405982,-37.09218991,
1436,25.43971945,80.75462133,-1.895313207,-35.0597202,
1437,-38.30944003,7.361366613,2.692643908,-7.542485827,
1438,-32.53131172,-23.68929176,11.58209926,12.19746941,
1439,32.88149209,-48.57922714,-15.26740976,21.21069052,
1440,54.56199029,17.6043279,3.888538775,23.23363604,
1441,28.78975265,7.118769411,-4.202149989,-21.88400738,
1442,9.028089877,-15.29729163,-7.131745388,24.3282958,
1443,22.93559862,41.81861027,28.27525885,16.56199029,
1444,-10.46886861,23.41088369,36.19712671,-17.59971034,
1445,9.57743924,79.59257957,12.09558234,25.82555947,
1446,51.07366019,-40.58006966,72.47726365,0.019318124,
1447,8.980879411,32.99069653,-38.04420773,-18.75038935,
1448,-6.977166826,44.66299268,-29.87207312,22.42801156,
1449,48.74136335,6.504011961,-24.76697941,11.29160493,
1450,33.04991148,10.50707886,12.02493494,25.65836316,
1451,55.47754905,8.743338537,-15.36802458,-9.534702403,
1452,-15.07297324,-23.8416663,-34.04865562,-36.4213841,
1453,50.65378334,17.23107605,27.15415443,-9.702322481,
1454,34.74408581,-7.49949135,13.20594771,-0.410729219,
1455,-36.55187613,46.04963076,-30.47546704,71.569326,
